"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @Dody_Lukas___: PART I

<U+0001F60E><U+0001F449> Tak rela Tauhid dihina, pria Aceh ini tantang Banser adu kebal, Berani gk ya si Ikan Buntel @GPAnsor_Satu  Ng<U+2026>",FALSE,0,NA,2018-10-30 04:42:03,FALSE,NA,"1057130488962273280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TakuyaEnoki",62,TRUE,FALSE,NA,NA
"2","RT @RestyCayah: Hoax ! 
Ini bukan Polisi ato Tentara . Ini cuma curut2 Banser yg berpakaian mirip aparat hukum . 
#BubarkanBanser https://t<U+2026>",FALSE,0,NA,2018-10-30 04:41:06,FALSE,NA,"1057130248964358144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rahmatbaratie2",22,TRUE,FALSE,NA,NA
"3","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:39:56,FALSE,NA,"1057129955681652738",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nyotrek",431,TRUE,FALSE,NA,NA
"4","RT @Dody_Lukas___: PART I

<U+0001F60E><U+0001F449> Tak rela Tauhid dihina, pria Aceh ini tantang Banser adu kebal, Berani gk ya si Ikan Buntel @GPAnsor_Satu  Ng<U+2026>",FALSE,0,NA,2018-10-30 04:39:15,FALSE,NA,"1057129781236445184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Serabie",62,TRUE,FALSE,NA,NA
"5","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:37:16,FALSE,NA,"1057129285125734405",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FRomzah",431,TRUE,FALSE,NA,NA
"6","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:36:27,FALSE,NA,"1057129077407014912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AjengCute99",431,TRUE,FALSE,NA,NA
"7","@JayaSatrianie @harysantana @Puspen_TNI @marierteman @fadlizon @Fahrihamzah @Nurmantyo_Gatot @haikal_hassan Mending<U+2026> https://t.co/5pVJJP3dNy",FALSE,0,"JayaSatrianie",2018-10-30 04:36:08,TRUE,"1056899774442438658","1057128997652520961","885195829383806976","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sadarudin",0,FALSE,FALSE,NA,NA
"8","@muannas_aIaidid #BubarkanBanser",FALSE,0,"muannas_aIaidid",2018-10-30 04:35:32,FALSE,"1057080041232719873","1057128846409887744","894988691977797634","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Choiriyah80",0,FALSE,FALSE,NA,NA
"9","RT @PanglimaHansip: bagi yang membela banser..pencet LIKE
bagi yang membela bendera Tauhid pencet RT #BubarkanBanser https://t.co/zdYc4O5PpG",FALSE,0,NA,2018-10-30 04:34:33,FALSE,NA,"1057128601261301761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndiYusuf34",639,TRUE,FALSE,NA,NA
"10","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:34:17,FALSE,NA,"1057128534450139136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deandry",431,TRUE,FALSE,NA,NA
"11","RT @PanglimaHansip: bagi yang membela banser..pencet LIKE
bagi yang membela bendera Tauhid pencet RT #BubarkanBanser https://t.co/zdYc4O5PpG",FALSE,0,NA,2018-10-30 04:32:01,FALSE,NA,"1057127964855300096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juandi75652837",639,TRUE,FALSE,NA,NA
"12","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:31:56,FALSE,NA,"1057127942143102976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ICHidayat",431,TRUE,FALSE,NA,NA
"13","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:31:43,FALSE,NA,"1057127885671153664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","okerockingland",431,TRUE,FALSE,NA,NA
"14","RT @RestyCayah: Hoax ! 
Ini bukan Polisi ato Tentara . Ini cuma curut2 Banser yg berpakaian mirip aparat hukum . 
#BubarkanBanser https://t<U+2026>",FALSE,0,NA,2018-10-30 04:31:34,FALSE,NA,"1057127850405330944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IyanSof56400989",22,TRUE,FALSE,NA,NA
"15","@MbahUyok Nah lo!!! Tambah Berat tuh hukuman c banser alias ban serep...  Mereka membakar bendera Tauhid,, malu don<U+2026> https://t.co/XbsRcir9pM",FALSE,0,"MbahUyok",2018-10-30 04:31:22,TRUE,"1057108656859168768","1057127797288722432","2519832906","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MutyaMutia",0,FALSE,FALSE,NA,NA
"16","RT @Dody_Lukas___: PART I

<U+0001F60E><U+0001F449> Tak rela Tauhid dihina, pria Aceh ini tantang Banser adu kebal, Berani gk ya si Ikan Buntel @GPAnsor_Satu  Ng<U+2026>",FALSE,0,NA,2018-10-30 04:31:17,FALSE,NA,"1057127779278368768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tony1454736",62,TRUE,FALSE,NA,NA
"17","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:31:02,FALSE,NA,"1057127714044358656",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","elangpamungkass",431,TRUE,FALSE,NA,NA
"18","RT @RestyCayah: Hoax ! 
Ini bukan Polisi ato Tentara . Ini cuma curut2 Banser yg berpakaian mirip aparat hukum . 
#BubarkanBanser https://t<U+2026>",FALSE,0,NA,2018-10-30 04:30:57,FALSE,NA,"1057127693924282368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AliAljabar1",22,TRUE,FALSE,NA,NA
"19","@muannas_aIaidid @messa27831074 #BubarkanBanser",FALSE,0,"muannas_aIaidid",2018-10-30 04:30:17,FALSE,"1057080041232719873","1057127525795557376","894988691977797634","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nhidayat76",0,FALSE,FALSE,NA,NA
"20","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:26:32,FALSE,NA,"1057126584031703042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AliAljabar1",431,TRUE,FALSE,NA,NA
"21","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:26:22,FALSE,NA,"1057126542415777793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Terserah90",431,TRUE,FALSE,NA,NA
"22","RT @romy8890: Si biang kerok @permadiaktivis #TangkapPermadiArya perusak NKRI #BubarkanBanser https://t.co/R2PbimpwTD",FALSE,0,NA,2018-10-30 04:25:56,FALSE,NA,"1057126433330409472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HansipKesiangan",248,TRUE,FALSE,NA,NA
"23","RT @Laskarcyberisl1: #AksibelaTauhid part 2..
Serentak seluruh Indonesia ..

Viralkan ..
@Informasi_FPI @NetizenFPI @Intel_FPI @dppFSI 

#b<U+2026>",FALSE,0,NA,2018-10-30 04:25:16,FALSE,NA,"1057126265985986561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PionPraponco",5,TRUE,FALSE,NA,NA
"24","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:25:12,FALSE,NA,"1057126246675447808",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Helmi67711233",431,TRUE,FALSE,NA,NA
"25","RT @Dody_Lukas___: PART I

<U+0001F60E><U+0001F449> Tak rela Tauhid dihina, pria Aceh ini tantang Banser adu kebal, Berani gk ya si Ikan Buntel @GPAnsor_Satu  Ng<U+2026>",FALSE,0,NA,2018-10-30 04:24:26,FALSE,NA,"1057126053909422080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","antonioian65",62,TRUE,FALSE,NA,NA
"26","RT @SukaBasaBasi: Banser mana berani ke Papua..
Ngaku NKRI harga mati.
Latihan militer udah
Dibacok gak mempan
Dipotong leher msh sehat
Bak<U+2026>",FALSE,0,NA,2018-10-30 04:24:09,FALSE,NA,"1057125984267190272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lely09625378",10,TRUE,FALSE,NA,NA
"27","RT @Sakhroni_Ahmad: @AkunTofa @iwanjanuarcom Yang dilingkari Merah boleh kalian bakar, abunya buat ngopi, langsung dikunyah lebih afdhol !<U+2026>",FALSE,0,NA,2018-10-30 04:23:53,FALSE,NA,"1057125917321883648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GarduHansip",2,TRUE,FALSE,NA,NA
"28","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:23:49,FALSE,NA,"1057125900376956928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HartawanBanu",431,TRUE,FALSE,NA,NA
"29","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:23:16,FALSE,NA,"1057125762464047104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wangchuliching",431,TRUE,FALSE,NA,NA
"30","RT @anonLokal: Respon dari Ustadz Ihsanul Faruqi di Garut terhadap BANSER pembakar bensera tauhid<U+0001F60E>
#BelaKalimatTauhid 
#BubarkanBanser http<U+2026>",FALSE,0,NA,2018-10-30 04:22:26,FALSE,NA,"1057125553000476672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nakei_zahwa",106,TRUE,FALSE,NA,NA
"31","RT @Laskarcyberisl1: #AksibelaTauhid part 2..
Serentak seluruh Indonesia ..

Viralkan ..
@Informasi_FPI @NetizenFPI @Intel_FPI @dppFSI 

#b<U+2026>",FALSE,0,NA,2018-10-30 04:21:44,FALSE,NA,"1057125376323801088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dyckbala",5,TRUE,FALSE,NA,NA
"32","RT @alfath012212: TAUHID HARGA MATI .. 
KAMI INGIN HIDUP DGN KALIMAT TAUHID DAN MATI PUN INSYA ALLAH DGN KALIMAT TAUHID ..

#2019PrabowoSan<U+2026>",FALSE,0,NA,2018-10-30 04:21:33,FALSE,NA,"1057125327963488256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mr_supiansyah",1,TRUE,FALSE,NA,NA
"33","RT @PanglimaHansip: bagi yang membela banser..pencet LIKE
bagi yang membela bendera Tauhid pencet RT #BubarkanBanser https://t.co/zdYc4O5PpG",FALSE,0,NA,2018-10-30 04:21:20,FALSE,NA,"1057125276314886144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PionPraponco",639,TRUE,FALSE,NA,NA
"34","RT @Dody_Lukas___: PART I

<U+0001F60E><U+0001F449> Tak rela Tauhid dihina, pria Aceh ini tantang Banser adu kebal, Berani gk ya si Ikan Buntel @GPAnsor_Satu  Ng<U+2026>",FALSE,0,NA,2018-10-30 04:21:20,FALSE,NA,"1057125272971964417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IQ99isBLOWon",62,TRUE,FALSE,NA,NA
"35","RT @anonLokal: Respon dari Ustadz Ihsanul Faruqi di Garut terhadap BANSER pembakar bensera tauhid<U+0001F60E>
#BelaKalimatTauhid 
#BubarkanBanser http<U+2026>",FALSE,0,NA,2018-10-30 04:20:54,FALSE,NA,"1057125165086035968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chankimhanna",106,TRUE,FALSE,NA,NA
"36","RT @RestyCayah: Hoax ! 
Ini bukan Polisi ato Tentara . Ini cuma curut2 Banser yg berpakaian mirip aparat hukum . 
#BubarkanBanser https://t<U+2026>",FALSE,0,NA,2018-10-30 04:20:37,FALSE,NA,"1057125094315581440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","novri73",22,TRUE,FALSE,NA,NA
"37","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:19:52,FALSE,NA,"1057124906578505729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DichaAbi",431,TRUE,FALSE,NA,NA
"38","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:17:54,FALSE,NA,"1057124409700319232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mayjune80",431,TRUE,FALSE,NA,NA
"39","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:17:42,FALSE,NA,"1057124358294921216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karaengpettato1",431,TRUE,FALSE,NA,NA
"40","Dalam berpesan-pesan dan mengingatkan orang lain jangan kita lupa bahawa Kita pun akan dihisab juga.<U+2026> https://t.co/DbBNSTBHeU",FALSE,0,NA,2018-10-30 04:17:01,TRUE,NA,"1057124188308176897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Uzairsz",0,FALSE,FALSE,NA,NA
"41","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:15:25,FALSE,NA,"1057123784405045248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4t_t0",431,TRUE,FALSE,NA,NA
"42","RT @PanglimaHansip: bagi yang membela banser..pencet LIKE
bagi yang membela bendera Tauhid pencet RT #BubarkanBanser https://t.co/zdYc4O5PpG",FALSE,0,NA,2018-10-30 04:15:09,FALSE,NA,"1057123716662870016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hendrihasibua10",639,TRUE,FALSE,NA,NA
"43","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:14:37,FALSE,NA,"1057123585393745920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WatchPolInd",431,TRUE,FALSE,NA,NA
"44","@tri_kemal @RajaPurwa @aniesbaswedan Banser Radikal dan intoleran #BubarkanBanser",FALSE,0,"tri_kemal",2018-10-30 04:13:25,FALSE,"1057094655592910848","1057123280786575362","909769852130226177","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MZidane_indo",0,FALSE,FALSE,NA,NA
"45","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:12:38,FALSE,NA,"1057123083297804288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sampose_Iwan",431,TRUE,FALSE,NA,NA
"46","@RajaPurwa @MbahUyok @aniesbaswedan Banser telah melakukan pelanggaran UU Ormas. ayo suarakan #BubarkanBanser",FALSE,0,"RajaPurwa",2018-10-30 04:12:17,FALSE,"1057090337120780289","1057122997515902976","2338638961","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MZidane_indo",0,FALSE,FALSE,NA,NA
"47","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:11:45,FALSE,NA,"1057122861955989504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SyifaZNisa",431,TRUE,FALSE,NA,NA
"48","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:11:43,FALSE,NA,"1057122855526195200",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ZedZubir",431,TRUE,FALSE,NA,NA
"49","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:11:26,FALSE,NA,"1057122781308088320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Anak_soleh_siap",431,TRUE,FALSE,NA,NA
"50","Berdasarkan UU Ormas,Banser/Ansor Layak Dibubarkan. UU Ormas harus berlaku Umum. jika banser tdk dibubarkan berarti<U+2026> https://t.co/BiETjo3EHz",FALSE,2,NA,2018-10-30 04:10:31,TRUE,NA,"1057122552785465344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MZidane_indo",0,FALSE,FALSE,NA,NA
"51","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:09:51,FALSE,NA,"1057122385931816960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hideist",431,TRUE,FALSE,NA,NA
"52","RT @SukaBasaBasi: Banser mana berani ke Papua..
Ngaku NKRI harga mati.
Latihan militer udah
Dibacok gak mempan
Dipotong leher msh sehat
Bak<U+2026>",FALSE,0,NA,2018-10-30 04:09:08,FALSE,NA,"1057122204691783680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SijalMutakallim",10,TRUE,FALSE,NA,NA
"53","RT @Dody_Lukas___: PART II

<U+0001F60E><U+0001F449> Tak rela Tauhid dihina, pria Aceh ini tantang Banser adu kebal, Berani gk ya si Ikan Buntel @GPAnsor_Satu  N<U+2026>",FALSE,0,NA,2018-10-30 04:08:50,FALSE,NA,"1057122127814438912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jokosatrio75",23,TRUE,FALSE,NA,NA
"54","RT @SukaBasaBasi: Banser mana berani ke Papua..
Ngaku NKRI harga mati.
Latihan militer udah
Dibacok gak mempan
Dipotong leher msh sehat
Bak<U+2026>",FALSE,0,NA,2018-10-30 04:08:02,FALSE,NA,"1057121926160609281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yusroyusvian",10,TRUE,FALSE,NA,NA
"55","RT @anonLokal: Respon dari Ustadz Ihsanul Faruqi di Garut terhadap BANSER pembakar bensera tauhid<U+0001F60E>
#BelaKalimatTauhid 
#BubarkanBanser http<U+2026>",FALSE,0,NA,2018-10-30 04:06:31,FALSE,NA,"1057121547347849217",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ghurabaa74",106,TRUE,FALSE,NA,NA
"56","RT @SukaBasaBasi: Banser mana berani ke Papua..
Ngaku NKRI harga mati.
Latihan militer udah
Dibacok gak mempan
Dipotong leher msh sehat
Bak<U+2026>",FALSE,0,NA,2018-10-30 04:06:08,FALSE,NA,"1057121448928530433",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Abi_Londo",10,TRUE,FALSE,NA,NA
"57","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:06:06,FALSE,NA,"1057121442418937856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pastiprabowo",431,TRUE,FALSE,NA,NA
"58","RT @Dody_Lukas___: PART I

<U+0001F60E><U+0001F449> Tak rela Tauhid dihina, pria Aceh ini tantang Banser adu kebal, Berani gk ya si Ikan Buntel @GPAnsor_Satu  Ng<U+2026>",FALSE,0,NA,2018-10-30 04:06:05,FALSE,NA,"1057121437243203584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jokosatrio75",62,TRUE,FALSE,NA,NA
"59","RT @Dody_Lukas___: PART I

<U+0001F60E><U+0001F449> Tak rela Tauhid dihina, pria Aceh ini tantang Banser adu kebal, Berani gk ya si Ikan Buntel @GPAnsor_Satu  Ng<U+2026>",FALSE,0,NA,2018-10-30 04:05:42,FALSE,NA,"1057121341277499393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adjo_dpie",62,TRUE,FALSE,NA,NA
"60","RT @Dody_Lukas___: PART I

<U+0001F60E><U+0001F449> Tak rela Tauhid dihina, pria Aceh ini tantang Banser adu kebal, Berani gk ya si Ikan Buntel @GPAnsor_Satu  Ng<U+2026>",FALSE,0,NA,2018-10-30 04:04:31,FALSE,NA,"1057121042936680448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Impriadi2",62,TRUE,FALSE,NA,NA
"61","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:04:24,FALSE,NA,"1057121011114532864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eqy_franky",431,TRUE,FALSE,NA,NA
"62","RT @SukaBasaBasi: Banser mana berani ke Papua..
Ngaku NKRI harga mati.
Latihan militer udah
Dibacok gak mempan
Dipotong leher msh sehat
Bak<U+2026>",FALSE,0,NA,2018-10-30 04:04:23,FALSE,NA,"1057121009168375808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indrajam",10,TRUE,FALSE,NA,NA
"63","RT @ToniHeriaDinata: @MardiantoHeni @Choco_strwbrry @marlonkambuaya @jokowi @Widyarenee Yng lagi berkuasa siapa sob? Pejabat digaji buat mi<U+2026>",FALSE,0,NA,2018-10-30 04:04:23,FALSE,NA,"1057121008950235136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DelviaNesva",5,TRUE,FALSE,NA,NA
"64","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 04:03:01,FALSE,NA,"1057120665055055872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kkvrindhavan",431,TRUE,FALSE,NA,NA
"65","RT @Dody_Lukas___: PART I

<U+0001F60E><U+0001F449> Tak rela Tauhid dihina, pria Aceh ini tantang Banser adu kebal, Berani gk ya si Ikan Buntel @GPAnsor_Satu  Ng<U+2026>",FALSE,0,NA,2018-10-30 04:03:01,FALSE,NA,"1057120662731419649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Turisno94450138",62,TRUE,FALSE,NA,NA
"66","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 03:58:58,FALSE,NA,"1057119644136271873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","w_gunawan756",431,TRUE,FALSE,NA,NA
"67","RT @PanglimaHansip: bagi yang membela banser..pencet LIKE
bagi yang membela bendera Tauhid pencet RT #BubarkanBanser https://t.co/zdYc4O5PpG",FALSE,0,NA,2018-10-30 03:58:51,FALSE,NA,"1057119614977462273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kapanyah",639,TRUE,FALSE,NA,NA
"68","RT @Kings4fir: Ayo, yang belum, tandatangani Petisi ini, kita akan Masuk ke 200,000 petisi untuk 

#BubarkanBanser
#TangkapPermadiArya

Jok<U+2026>",FALSE,0,NA,2018-10-30 03:58:03,FALSE,NA,"1057119416612077568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","riswaldirani",9,TRUE,FALSE,NA,NA
"69","RT @Capung1412: @bangzul_1988 @CCICPolri Se7
#BubarkanBanser 
#BubarkanBanser 
#BubarkanBanser 
#BubarkanBanser",FALSE,0,NA,2018-10-30 03:58:00,FALSE,NA,"1057119402456313856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PejuangSubuh08",0,TRUE,FALSE,NA,NA
"70","RT @SukaBasaBasi: Banser mana berani ke Papua..
Ngaku NKRI harga mati.
Latihan militer udah
Dibacok gak mempan
Dipotong leher msh sehat
Bak<U+2026>",FALSE,0,NA,2018-10-30 03:56:35,FALSE,NA,"1057119045252567040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dannydhe",10,TRUE,FALSE,NA,NA
"71","RT @AnonArmy777: Wahai warga jatim dapil 1 surabaya

Ini orang yg menyuruh polisi menembak ditempat siapa saja yg membawa bendera tauhid. M<U+2026>",FALSE,0,NA,2018-10-30 03:56:09,FALSE,NA,"1057118934762106881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Deni45158",431,TRUE,FALSE,NA,NA
